"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.710592208E1,9.231510162E0,7.800601721E-1,3.141776085E0,9.782639251E0
7.710830051E1,9.241081238E0,7.800601721E-1,3.256631613E0,9.829126399E0
7.711067895E1,9.217152596E0,7.728816867E-1,3.342773199E0,9.835007917E0
7.711305739E1,9.202795982E0,7.441678643E-1,3.397808075E0,9.838208141E0
7.711543583E1,9.181260109E0,7.465606928E-1,3.450450182E0,9.836589679E0
7.711781426E1,9.104690552E0,7.585247755E-1,3.464807272E0,9.771163662E0
7.712019275E1,8.999405861E0,7.633104324E-1,3.483949661E0,9.680385008E0
7.712257119E1,8.879764557E0,7.633104324E-1,3.515056372E0,9.580630600E0
7.712494963E1,8.791230202E0,7.752745152E-1,3.562912941E0,9.517411815E0
7.712732807E1,8.702695847E0,7.872386575E-1,3.560520172E0,9.435781027E0
7.712970650E1,8.638090134E0,8.327022791E-1,3.584448338E0,9.389263237E0
7.713208494E1,8.606983185E0,8.518448472E-1,3.639483213E0,9.383583391E0
7.713446338E1,8.580661774E0,8.279166222E-1,3.711267948E0,9.385452157E0
7.713684182E1,8.578269005E0,8.255237937E-1,3.814159393E0,9.424224134E0
7.713922031E1,8.592626572E0,7.872386575E-1,3.926621914E0,9.480049354E0
7.714159874E1,8.642875671E0,7.657032609E-1,4.041477680E0,9.571788923E0
7.714397718E1,8.724231720E0,7.752745152E-1,4.151547432E0,9.692709413E0
7.714635562E1,8.824729919E0,8.063812256E-1,4.259224415E0,9.831942913E0
7.714873406E1,8.944371223E0,8.470591903E-1,4.326223373E0,9.971734780E0
7.715111249E1,9.018548965E0,8.805587292E-1,4.376472473E0,1.006295784E1
7.715349093E1,9.071190834E0,8.781659007E-1,4.424329281E0,1.013076345E1
7.715586937E1,9.085547447E0,8.518448472E-1,4.465006828E0,1.015918786E1
7.715824786E1,9.087940216E0,8.255237937E-1,4.479363918E0,1.016547333E1
7.716062630E1,9.071190834E0,8.159525394E-1,4.465006828E0,1.014340020E1
7.716300473E1,9.028120041E0,8.183453679E-1,4.419543266E0,1.008508817E1
7.716538317E1,9.001798630E0,8.446664214E-1,4.345366001E0,1.003135313E1
7.716776161E1,8.932407379E0,8.518448472E-1,4.264009953E0,9.934551933E0
7.717014005E1,8.855836868E0,8.159525394E-1,4.194618225E0,9.832926687E0
7.717251848E1,8.774480820E0,7.680960894E-1,4.137190342E0,9.731280963E0
7.717489697E1,8.709874153E0,7.034898400E-1,4.091726780E0,9.648784056E0
7.717727541E1,8.623732567E0,6.867401004E-1,4.077369690E0,9.563750255E0
7.717965385E1,8.542376518E0,7.010970116E-1,4.079762459E0,9.492533662E0
7.718203228E1,8.487341881E0,7.298108935E-1,4.091726780E0,9.450387515E0
7.718441072E1,8.475378036E0,8.063812256E-1,4.098905087E0,9.448984414E0
7.718678916E1,8.489734650E0,8.709874153E-1,4.137190342E0,9.484226770E0
7.718916760E1,8.532805443E0,8.949156404E-1,4.173082829E0,9.540663657E0
7.719154607E1,8.585447311E0,8.949156404E-1,4.216153622E0,9.606598300E0
7.719392455E1,8.654839516E0,9.236295223E-1,4.261617184E0,9.691270276E0
7.719630299E1,8.724231720E0,9.427721500E-1,4.309473515E0,9.776123997E0
7.719868143E1,8.800801277E0,9.954141974E-1,4.345366001E0,9.865452763E0
7.720105987E1,8.841479301E0,1.026520967E0,4.374079704E0,9.917563955E0
7.720343830E1,8.882157326E0,1.033699393E0,4.414757729E0,9.972529218E0
7.720581674E1,8.934800148E0,1.036092162E0,4.488935471E0,1.005259580E1
7.720819518E1,8.980263710E0,1.024128079E0,4.565505505E0,1.012609575E1
7.721057362E1,9.004191399E0,1.024128079E0,4.666004181E0,1.019293363E1
7.721295211E1,9.016156197E0,1.028913736E0,4.761716843E0,1.024810633E1
7.721533054E1,9.013762474E0,1.043270707E0,4.850251675E0,1.028889056E1
7.721770898E1,9.011369705E0,1.074377418E0,4.890929699E0,1.030923198E1
7.722008742E1,8.982656479E0,1.088734269E0,4.934000492E0,1.030620301E1
7.722246586E1,8.930013657E0,1.076770186E0,4.950749874E0,1.026715648E1
7.722484429E1,8.894122124E0,1.028913736E0,4.967499733E0,1.023914671E1
7.722722273E1,8.800801277E0,9.643075466E-1,4.977071285E0,1.015653636E1
7.722960117E1,8.733802795E0,9.379864931E-1,4.974678040E0,1.009487749E1
7.723197966E1,8.669196129E0,9.260223508E-1,4.936393261E0,1.001900481E1
7.723435810E1,8.638090134E0,9.667003751E-1,4.886143684E0,9.971234170E0
7.723673653E1,8.616554260E0,1.016949654E0,4.840680122E0,9.935359982E0
7.723911497E1,8.590232849E0,1.038485050E0,4.773681164E0,9.882235752E0
7.724149341E1,8.571090698E0,1.060020447E0,4.730610371E0,9.847127174E0
7.724387185E1,8.504091263E0,1.026520967E0,4.682754040E0,9.762248660E0
7.724625028E1,8.451449394E0,9.954141974E-1,4.658825874E0,9.701675361E0
7.724862877E1,8.391629219E0,9.667003751E-1,4.644468784E0,9.639763527E0
7.725100721E1,8.372486115E0,9.930213690E-1,4.630111694E0,9.618864251E0
7.725338565E1,8.358129501E0,1.028913736E0,4.627718925E0,9.608994468E0
7.725576409E1,8.360522270E0,1.057627559E0,4.599005222E0,9.600404039E0
7.725814252E1,8.379665375E0,1.071984529E0,4.584648132E0,9.611812583E0
7.726052096E1,8.367700577E0,1.052842021E0,4.594219685E0,9.603840054E0
7.726289940E1,8.334200859E0,1.024128079E0,4.582255363E0,9.565814471E0
7.726527784E1,8.327022552E0,9.906286001E-1,4.560719967E0,9.545722405E0
7.726765632E1,8.324629784E0,9.858429432E-1,4.560719967E0,9.543139628E0
7.727003476E1,8.362915039E0,9.834501147E-1,4.546362877E0,9.569479478E0
7.727241320E1,8.410771370E0,9.571290612E-1,4.520041943E0,9.596246675E0
7.727479164E1,8.434700012E0,9.020941257E-1,4.524827480E0,9.614156325E0
7.727717008E1,8.496912956E0,8.350951076E-1,4.539184570E0,9.669493792E0
7.727954851E1,8.542376518E0,7.800601721E-1,4.589433670E0,9.728493813E0
7.728192695E1,8.616554260E0,7.728816867E-1,4.639683247E0,9.816772079E0
7.728430539E1,8.726624489E0,8.255237937E-1,4.689932346E0,9.941374649E0
7.728668388E1,8.834300995E0,8.997012973E-1,4.733003139E0,1.006258690E1
7.728906232E1,8.934800148E0,9.403793216E-1,4.776073933E0,1.017476531E1
7.729144075E1,9.044869423E0,9.810572863E-1,4.823930264E0,1.029769098E1
7.729381919E1,9.128618240E0,9.667003751E-1,4.905286312E0,1.040807448E1
7.729619763E1,9.248259544E0,9.475577474E-1,4.989035130E0,1.055076499E1
7.729857606E1,9.351150513E0,9.667003751E-1,5.070391178E0,1.068116998E1
7.730095450E1,9.463613510E0,9.930213690E-1,5.130211830E0,1.081041838E1
7.730333294E1,9.549755096E0,1.026520967E0,5.204389095E0,1.092415825E1
7.730571143E1,9.609575272E0,1.038485050E0,5.254638672E0,1.100152788E1
7.730808987E1,9.645467758E0,1.026520967E0,5.304887772E0,1.105579612E1
7.731046830E1,9.633503914E0,1.009771109E0,5.347958565E0,1.106456941E1
7.731284674E1,9.602396965E0,9.499505758E-1,5.381458282E0,1.104846264E1
7.731522518E1,9.516255379E0,8.925228715E-1,5.383851051E0,1.097003034E1
7.731760362E1,9.396614075E0,8.494520187E-1,5.338387489E0,1.084049380E1
7.731998205E1,9.253045082E0,8.542376757E-1,5.259424210E0,1.067755161E1
7.732236054E1,9.138189316E0,8.709874153E-1,5.130211830E0,1.051590208E1
7.732473898E1,9.013762474E0,9.116654396E-1,4.974678040E0,1.033568911E1
7.732711742E1,8.882157326E0,9.667003751E-1,4.811966419E0,1.014801701E1
7.732949586E1,8.740981102E0,9.834501147E-1,4.618147850E0,9.934747824E0
7.733187429E1,8.595019341E0,9.643075466E-1,4.443471432E0,9.723614805E0
7.733425273E1,8.463413239E0,8.997012973E-1,4.264009953E0,9.519485645E0
7.733663117E1,8.360522270E0,8.159525394E-1,4.120440483E0,9.356395724E0
7.733900961E1,8.348558426E0,7.704889178E-1,3.998406649E0,9.288667111E0
7.734138810E1,8.398807526E0,7.513462901E-1,3.921836376E0,9.299746753E0
7.734376653E1,8.494520187E0,7.657032609E-1,3.847658873E0,9.356690307E0
7.734614497E1,8.611768723E0,7.752745152E-1,3.806980848E0,9.447577165E0
7.734852341E1,8.724231720E0,7.824530005E-1,3.783052683E0,9.541275565E0
7.735090185E1,8.815158844E0,7.752745152E-1,3.735196114E0,9.605194742E0
7.735328028E1,8.891729355E0,7.633104324E-1,3.701696634E0,9.661679549E0
7.735565872E1,8.922835350E0,8.063812256E-1,3.677768469E0,9.684690097E0
7.735803716E1,8.980263710E0,8.781659007E-1,3.641875982E0,9.730342868E0
7.736041565E1,9.006584167E0,9.427721500E-1,3.625126362E0,9.754430728E0
7.736279409E1,9.018548965E0,9.738788009E-1,3.613162279E0,9.764097860E0
7.736517252E1,9.025727272E0,9.882357717E-1,3.644268990E0,9.783713978E0
7.736755096E1,8.994620323E0,9.499505758E-1,3.684946775E0,9.766495461E0
7.736992940E1,8.968298912E0,9.451649189E-1,3.725624800E0,9.757253827E0
7.737230784E1,8.965906143E0,9.427721500E-1,3.780659676E0,9.775974625E0
7.737468627E1,8.953942299E0,9.236295223E-1,3.821337700E0,9.778997699E0
7.737706476E1,8.953942299E0,8.973084688E-1,3.847658873E0,9.786864870E0
7.737944320E1,8.973084450E0,8.733802438E-1,3.862015724E0,9.807864347E0
7.738182164E1,9.025727272E0,8.255237937E-1,3.909872293E0,9.870782323E0
7.738420008E1,9.068798065E0,8.015955687E-1,3.988835335E0,9.939640895E0
7.738657851E1,9.107083321E0,7.561319470E-1,4.055834293E0,9.998024502E0
7.738895695E1,9.171689034E0,7.441678643E-1,4.141975880E0,1.009106683E1
7.739133539E1,9.229117393E0,7.728816867E-1,4.208974838E0,1.017297514E1
7.739371382E1,9.269794464E0,7.920243144E-1,4.242474556E0,1.022521307E1
7.739609226E1,9.274580956E0,8.015955687E-1,4.237689018E0,1.022831441E1
7.739847075E1,9.298508644E0,8.087740541E-1,4.249652863E0,1.025553158E1
7.740084919E1,9.279366493E0,8.087740541E-1,4.271188259E0,1.024713653E1
7.740322763E1,9.253045082E0,7.800601721E-1,4.292723656E0,1.023009353E1
7.740560606E1,9.212367058E0,7.633104324E-1,4.307080746E0,1.019810248E1
7.740798450E1,9.174081802E0,7.561319470E-1,4.326223373E0,1.017112192E1
7.741036294E1,9.116654396E0,7.393822074E-1,4.347758770E0,1.012734317E1
7.741274143E1,9.059226990E0,7.489534616E-1,4.371686935E0,1.008673245E1
7.741511987E1,9.018548965E0,7.585247755E-1,4.383651257E0,1.005614159E1
7.741749830E1,8.939585686E0,7.585247755E-1,4.400400639E0,9.992751265E0
7.741987674E1,8.879764557E0,7.369893789E-1,4.433900356E0,9.952529543E0
7.742225518E1,8.836693764E0,7.082754970E-1,4.443471432E0,9.916312279E0
7.742463362E1,8.784051895E0,7.010970116E-1,4.441078663E0,9.867840919E0
7.742701205E1,8.740981102E0,7.082754970E-1,4.424329281E0,9.822479035E0
7.742939049E1,8.707481384E0,7.537391186E-1,4.405186653E0,9.787442167E0
7.743176898E1,8.693124771E0,7.992027402E-1,4.366901398E0,9.761094771E0
7.743414742E1,8.659625053E0,8.255237937E-1,4.321437836E0,9.713157085E0
7.743652586E1,8.592626572E0,8.183453679E-1,4.292723656E0,9.640041334E0
7.743890429E1,8.513663292E0,7.992027402E-1,4.273581028E0,9.559533591E0
7.744128273E1,8.410771370E0,7.800601721E-1,4.271188259E0,9.465337715E0
7.744366117E1,8.310273170E0,7.561319470E-1,4.297509670E0,9.386211432E0
7.744603961E1,8.231309891E0,7.704889178E-1,4.304687977E0,9.320861241E0
7.744841804E1,8.161917686E0,7.848458290E-1,4.285545349E0,9.251960994E0
7.745079653E1,8.097311974E0,7.992027402E-1,4.285545349E0,9.196253865E0
7.745317497E1,8.049455643E0,8.135597110E-1,4.259224415E0,9.143118077E0
7.745555341E1,7.992027760E0,8.350951076E-1,4.254438877E0,9.092312231E0
7.745793185E1,7.941778183E0,8.901300430E-1,4.242474556E0,9.047804295E0
7.746031028E1,7.893921852E0,9.188438654E-1,4.242474556E0,9.008710597E0
7.746268872E1,7.893921852E0,9.523434043E-1,4.254438877E0,9.017827362E0
7.746506716E1,7.881958008E0,9.762716293E-1,4.299902439E0,9.031474371E0
7.746744560E1,7.941778183E0,9.355936646E-1,4.366901398E0,9.111366749E0
7.746982409E1,8.027919769E0,8.709874153E-1,4.455435753E0,9.222636426E0
7.747220252E1,8.128418922E0,8.111668825E-1,4.577469826E0,9.363888930E0
7.747458096E1,8.271987915E0,7.585247755E-1,4.675575256E0,9.532163861E0
7.747695940E1,8.439485550E0,7.704889178E-1,4.780859470E0,9.730117512E0
7.747933784E1,8.590232849E0,8.087740541E-1,4.895715237E0,9.920395332E0
7.748171627E1,8.712266922E0,8.709874153E-1,4.986642361E0,1.007615085E1
7.748409471E1,8.793622971E0,9.068797827E-1,5.072783947E0,1.019231931E1
7.748647315E1,8.865407944E0,8.973084688E-1,5.149354458E0,1.029157285E1
7.748885164E1,8.898907661E0,8.422735929E-1,5.240281582E0,1.036149282E1
7.749123008E1,8.944371223E0,8.111668825E-1,5.319244862E0,1.043810970E1
7.749360851E1,8.999405861E0,8.015955687E-1,5.386243820E0,1.051872063E1
7.749598695E1,9.080761909E0,8.231309652E-1,5.424529076E0,1.060958515E1
7.749836539E1,9.131011009E0,8.590233326E-1,5.438885689E0,1.066277453E1
7.750074382E1,9.212367058E0,9.068797827E-1,5.438885689E0,1.073646195E1
7.750312226E1,9.317651749E0,9.714859724E-1,5.424529076E0,1.082533763E1
7.750550075E1,9.401400566E0,1.000199914E0,5.446064472E0,1.091083639E1
7.750787919E1,9.468399048E0,1.004985452E0,5.486742496E0,1.098930933E1
7.751025763E1,9.473184586E0,9.762716293E-1,5.536991596E0,1.101601600E1
7.751263607E1,9.468399048E0,9.499505758E-1,5.556134224E0,1.101923836E1
7.751501450E1,9.434899330E0,9.475577474E-1,5.534598827E0,1.097938865E1
7.751739294E1,9.389435768E0,9.690931439E-1,5.481956482E0,1.091569936E1
7.751977138E1,9.358329773E0,9.786644578E-1,5.391029358E0,1.084432192E1
7.752214982E1,9.284152031E0,9.930213690E-1,5.273781300E0,1.072354137E1
7.752452825E1,9.164510727E0,9.619147182E-1,5.127819061E0,1.054552346E1
7.752690674E1,9.032905579E0,9.236295223E-1,4.969892502E0,1.035114999E1
7.752928518E1,8.855836868E0,9.188438654E-1,4.814359188E0,1.012166859E1
7.753166362E1,8.709874153E0,9.068797827E-1,4.666004181E0,9.922496345E0
7.753404205E1,8.580661774E0,9.260223508E-1,4.498506546E0,9.732514321E0
7.753642049E1,8.530412674E0,9.355936646E-1,4.366901398E0,9.628764392E0
7.753879893E1,8.506484032E0,9.284151793E-1,4.285545349E0,9.570168455E0
7.754117737E1,8.482556343E0,9.164510965E-1,4.259224415E0,9.535965465E0
7.754355586E1,8.508877754E0,9.020941257E-1,4.247260094E0,9.552695575E0
7.754593429E1,8.537590981E0,8.781659007E-1,4.264009953E0,9.583497064E0
7.754831273E1,8.573483467E0,8.781659007E-1,4.264009953E0,9.615486206E0
7.755069117E1,8.635697365E0,8.805587292E-1,4.275974274E0,9.676497747E0
7.755306961E1,8.650053978E0,8.781659007E-1,4.285545349E0,9.693322862E0
7.755544804E1,8.662017822E0,8.422735929E-1,4.335794449E0,9.723121467E0
7.755782648E1,8.693124771E0,7.800601721E-1,4.359723091E0,9.756336279E0
7.756020492E1,8.695517540E0,7.058826685E-1,4.376472473E0,9.760317973E0
7.756258341E1,8.673981667E0,6.340979934E-1,4.409972191E0,9.751302115E0
7.756496185E1,8.635697365E0,5.694918036E-1,4.429114819E0,9.721967289E0
7.756734028E1,8.611768723E0,5.288137794E-1,4.433900356E0,9.700601884E0
7.756971872E1,8.623732567E0,4.857429862E-1,4.414757729E0,9.700247184E0
7.757209716E1,8.681160927E0,4.785645306E-1,4.412364960E0,9.749899671E0
7.757447560E1,8.762516975E0,4.522434771E-1,4.412364960E0,9.821160443E0
7.757685403E1,8.803194046E0,4.331009090E-1,4.424329281E0,9.861971983E0
7.757923247E1,8.865407944E0,4.019941986E-1,4.433900356E0,9.920510557E0
7.758161096E1,8.953942299E0,3.828516304E-1,4.460221291E0,1.001065592E1
7.758398940E1,9.049654961E0,3.924229145E-1,4.474578381E0,1.010307391E1
7.758636784E1,9.152546883E0,4.402793646E-1,4.484149456E0,1.020149777E1
7.758874627E1,9.245866776E0,5.144568682E-1,4.491328239E0,1.029187775E1
7.759112471E1,9.322437286E0,5.982056856E-1,4.445864677E0,1.034559808E1
7.759350315E1,9.336793900E0,6.747759581E-1,4.369294167E0,1.033062314E1
7.759588159E1,9.320044518E0,7.274180651E-1,4.302295208E0,1.029087513E1
7.759826002E1,9.207581520E0,7.633104324E-1,4.218546391E0,1.015668912E1
7.760063851E1,9.097511292E0,7.872386575E-1,4.156332970E0,1.003292381E1
7.760301695E1,8.977870941E0,8.063812256E-1,4.108476639E0,9.906159579E0
7.760539539E1,8.800801277E0,7.848458290E-1,4.074976921E0,9.730134789E0
7.760777383E1,8.633303642E0,7.226324677E-1,4.046263218E0,9.561818629E0
7.761015226E1,8.504091263E0,6.364908218E-1,3.974478483E0,9.408568860E0
7.761253070E1,8.403593063E0,5.982056856E-1,3.924229145E0,9.293965827E0
7.761490914E1,8.343772888E0,6.101697683E-1,3.885943890E0,9.224500695E0
7.761728763E1,8.315058708E0,6.484549642E-1,3.871587038E0,9.195100943E0
7.761966606E1,8.348558426E0,7.010970116E-1,3.850051641E0,9.220241995E0
7.762204450E1,8.398807526E0,6.987041831E-1,3.826123476E0,9.255667250E0
7.762442294E1,8.482556343E0,7.154539824E-1,3.826123476E0,9.332998305E0
7.762680138E1,8.563912392E0,7.369893789E-1,3.885943890E0,9.433149459E0
7.762917982E1,8.695517540E0,7.728816867E-1,4.003192425E0,9.603901342E0
7.763155825E1,8.800801277E0,8.159525394E-1,4.120440483E0,9.751815802E0
7.763393669E1,8.913264275E0,8.518448472E-1,4.218546391E0,9.897881254E0
7.763631518E1,8.965906143E0,8.446664214E-1,4.299902439E0,9.979483720E0
7.763869362E1,9.008976936E0,8.327022791E-1,4.333401680E0,1.003162144E1
7.764107205E1,9.001798630E0,8.207381964E-1,4.366901398E0,1.003871593E1
7.764345049E1,9.044869423E0,8.063812256E-1,4.364508629E0,1.007516001E1
7.764582893E1,9.056833267E0,7.776673436E-1,4.338187218E0,1.007228195E1
7.764820737E1,9.037691116E0,7.585247755E-1,4.321437836E0,1.004639465E1
7.765058580E1,8.987442017E0,7.417750359E-1,4.283152580E0,9.983473355E0
7.765296424E1,8.963513374E0,7.680960894E-1,4.249652863E0,9.949577532E0
7.765534273E1,8.898907661E0,8.063812256E-1,4.216153622E0,9.880119413E0
7.765772117E1,8.800801277E0,8.303094506E-1,4.158725739E0,9.769263876E0
7.766009961E1,8.707481384E0,8.374879360E-1,4.094119549E0,9.658334897E0
7.766247804E1,8.597412109E0,8.279166222E-1,4.015156269E0,9.524831798E0
7.766485648E1,8.494520187E0,7.704889178E-1,3.967299938E0,9.406912096E0
7.766723492E1,8.394021988E0,7.441678643E-1,3.931407690E0,9.298890115E0
7.766961336E1,8.307880402E0,7.274180651E-1,3.907479286E0,9.209690993E0
7.767199179E1,8.257631302E0,7.322037220E-1,3.888336897E0,9.156623877E0
7.767437028E1,8.255238533E0,7.561319470E-1,3.888336897E0,9.156411010E0
7.767674872E1,8.262416840E0,7.728816867E-1,3.924229145E0,9.179567120E0
7.767912716E1,8.295916557E0,7.609176040E-1,3.993621111E0,9.238519183E0
7.768150560E1,8.365307808E0,7.465606928E-1,4.098905087E0,9.345413340E0
7.768388403E1,8.465806961E0,7.465606928E-1,4.223331928E0,9.490193515E0
7.768626247E1,8.573483467E0,7.513462901E-1,4.362115860E0,9.648688760E0
7.768864091E1,8.678768158E0,7.633104324E-1,4.512863636E0,9.811707178E0
7.769101935E1,8.798408508E0,7.537391186E-1,4.630111694E0,9.970860005E0
7.769339784E1,8.872586250E0,7.298108935E-1,4.740181446E0,1.008586788E1
7.769577627E1,8.941978455E0,6.867401004E-1,4.838287354E0,1.019017248E1
7.769815471E1,9.025727272E0,6.843472719E-1,4.924428940E0,1.030446915E1
7.770053315E1,9.083154678E0,6.819544435E-1,4.969892502E0,1.037634773E1
7.770291159E1,9.131011009E0,6.891329288E-1,5.020142078E0,1.044280100E1
7.770529002E1,9.142974854E0,7.034898400E-1,5.041677475E0,1.046457829E1
7.770766846E1,9.107083321E0,6.987041831E-1,5.036891460E0,1.043060064E1
7.771004695E1,9.047262192E0,7.058826685E-1,5.010570526E0,1.036614878E1
7.771242539E1,8.982656479E0,7.202396393E-1,4.957928658E0,1.028532543E1
7.771480382E1,8.961120605E0,7.082754970E-1,4.934000492E0,1.025415514E1
7.771718226E1,8.930013657E0,7.226324677E-1,4.955535889E0,1.023839233E1
7.771956070E1,8.886942863E0,7.250252366E-1,4.986642361E0,1.021616450E1
7.772193914E1,8.858229637E0,7.393822074E-1,5.008177757E0,1.020278211E1
7.772431758E1,8.827122688E0,7.561319470E-1,5.005784988E0,1.017583971E1
7.772669601E1,8.750552177E0,8.303094506E-1,4.991427898E0,1.010821100E1
7.772907450E1,8.676374435E0,8.877372146E-1,4.934000492E0,1.002057441E1
7.773145294E1,8.587840080E0,9.403793216E-1,4.843072891E0,9.904073179E0
7.773383138E1,8.492127419E0,1.000199914E0,4.730610371E0,9.772169792E0
7.773620982E1,8.405985832E0,1.055234790E0,4.625326157E0,9.652344810E0
7.773858825E1,8.283951759E0,1.093519926E0,4.522434711E0,9.501160892E0
7.774096669E1,8.178668022E0,1.110269666E0,4.460221291E0,9.381731360E0
7.774334513E1,8.087740898E0,1.146162033E0,4.371686935E0,9.264819853E0
7.774572356E1,7.975277901E0,1.184447169E0,4.304687977E0,9.139929500E0
7.774810205E1,7.913064480E0,1.210768223E0,4.247260094E0,9.062106127E0
7.775048049E1,7.836493969E0,1.220339537E0,4.192225456E0,8.970764772E0
7.775285893E1,7.759923935E0,1.162911773E0,4.153940201E0,8.878288262E0
7.775523737E1,7.700103283E0,1.088734269E0,4.127619267E0,8.804213405E0
7.775761580E1,7.697710514E0,1.043270707E0,4.141975880E0,8.803358741E0
7.775999424E1,7.769495010E0,1.040877819E0,4.130012035E0,8.860331752E0
7.776237268E1,7.893921852E0,1.052842021E0,4.122833252E0,8.967732855E0
7.776475117E1,8.042277336E0,1.074377418E0,4.153940201E0,9.115247159E0
7.776712961E1,8.221738815E0,1.083948612E0,4.220939159E0,9.305281357E0
7.776950804E1,8.382058144E0,1.050449133E0,4.326223373E0,9.490972067E0
7.777188648E1,8.508877754E0,9.978070259E-1,4.433900356E0,9.646558550E0
7.777426492E1,8.628518105E0,9.379864931E-1,4.548755646E0,9.799097982E0
7.777664336E1,8.750552177E0,8.614161611E-1,4.687539577E0,9.964297692E0
7.777902179E1,8.886942863E0,8.111668825E-1,4.797609329E0,1.013177183E1
7.778140023E1,9.030512810E0,8.063812256E-1,4.893322468E0,1.030267039E1
7.778377872E1,9.183652878E0,8.374879360E-1,4.984249592E0,1.048253835E1
7.778615716E1,9.334401131E0,8.757730722E-1,5.027320385E0,1.063823168E1
7.778853560E1,9.461220741E0,9.140582681E-1,5.036891460E0,1.075734521E1
7.779091403E1,9.549755096E0,9.427721500E-1,5.048855782E0,1.084331990E1
7.779329247E1,9.573683739E0,1.009771109E0,5.058426857E0,1.087486737E1
7.779567091E1,9.547362328E0,1.038485050E0,5.058426857E0,1.085441205E1
7.779804935E1,9.487542152E0,1.057627559E0,5.070391178E0,1.080929687E1
7.780042778E1,9.408578873E0,1.019342422E0,5.070391178E0,1.073635330E1
7.780280627E1,9.276973724E0,9.451649189E-1,5.063212872E0,1.061092375E1
7.780518471E1,9.159725189E0,8.662018180E-1,5.051248550E0,1.049599843E1
7.780756315E1,9.023334503E0,8.063812256E-1,5.036891460E0,1.036537948E1
7.780994159E1,8.894122124E0,7.848458290E-1,5.000999451E0,1.023383539E1
7.781232002E1,8.752944946E0,7.992027402E-1,4.934000492E0,1.007954022E1
7.781469846E1,8.618947029E0,8.327022791E-1,4.826323509E0,9.913275926E0
7.781707690E1,8.535198212E0,8.662018180E-1,4.687539577E0,9.776141437E0
7.781945534E1,8.461020470E0,9.068797827E-1,4.567898273E0,9.658001500E0
7.782183382E1,8.422736168E0,8.973084688E-1,4.481756687E0,9.582994837E0
7.782421226E1,8.396414757E0,8.279166222E-1,4.474578381E0,9.550239703E0
7.782659070E1,8.401200294E0,7.465606928E-1,4.515256405E0,9.566873034E0
7.782896914E1,8.449056625E0,6.699903607E-1,4.587040901E0,9.637239707E0
7.783134758E1,8.506484032E0,6.173482537E-1,4.689932346E0,9.733285923E0
7.783372601E1,8.585447311E0,5.670989752E-1,4.768895626E0,9.837371208E0
7.783610445E1,8.685946465E0,5.551348329E-1,4.807180882E0,9.942978864E0
7.783848289E1,8.788837433E0,5.383850932E-1,4.811966419E0,1.003436808E1
7.784086132E1,8.867800713E0,5.527420044E-1,4.780859470E0,1.008960011E1
7.784323982E1,8.925228119E0,5.192425251E-1,4.749752998E0,1.012370798E1
7.784561825E1,8.961120605E0,5.096712112E-1,4.713860512E0,1.013814224E1
7.784799669E1,8.968298912E0,5.072783828E-1,4.675575256E0,1.012663422E1
7.785037513E1,8.975478172E0,5.312066078E-1,4.620540619E0,1.010894577E1
7.785275356E1,8.968298912E0,5.527420044E-1,4.582255363E0,1.008627648E1
7.785513200E1,8.956335068E0,5.814558864E-1,4.546362877E0,1.006098624E1
7.785751044E1,8.934800148E0,5.934200287E-1,4.524827480E0,1.003278948E1
7.785988893E1,8.891729355E0,5.647061467E-1,4.524827480E0,9.992787783E0
7.786226737E1,8.834300995E0,5.312066078E-1,4.520041943E0,9.937697605E0
7.786464580E1,8.803194046E0,4.953143001E-1,4.491328239E0,9.895129662E0
7.786702424E1,8.774480820E0,4.809573591E-1,4.445864677E0,9.848276314E0
7.786940268E1,8.767302513E0,5.000999570E-1,4.383651257E0,9.814891322E0
7.787178112E1,8.810373306E0,5.623133183E-1,4.321437836E0,9.829226777E0
7.787415955E1,8.898907661E0,6.388836503E-1,4.266402721E0,9.889434871E0
7.787653799E1,8.987442017E0,7.202396393E-1,4.228117466E0,9.958405316E0
7.787891648E1,9.078369141E0,8.015955687E-1,4.187439442E0,1.002965557E1
7.788129492E1,9.152546883E0,8.638089895E-1,4.137190342E0,1.008125113E1
7.788367336E1,9.159725189E0,9.116654396E-1,4.108476639E0,1.008024205E1
7.788605179E1,9.135796547E0,9.092726111E-1,4.077369690E0,1.004562088E1
7.788843023E1,9.102297783E0,9.212366939E-1,4.051048756E0,1.000557335E1
7.789080867E1,9.097511292E0,9.284151793E-1,4.024727821E0,9.991251197E0
7.789318711E1,9.073583603E0,9.475577474E-1,4.024727821E0,9.971269684E0
7.789556554E1,9.032905579E0,9.762716293E-1,4.034298897E0,9.940928381E0
7.789794403E1,8.987442017E0,1.033699393E0,4.065405846E0,9.918173881E0
7.790032247E1,8.922835350E0,1.081555843E0,4.098905087E0,9.878652572E0
7.790270091E1,8.846264839E0,1.071984529E0,4.065405846E0,9.794543232E0
7.790507935E1,8.774480820E0,1.009771109E0,4.077369690E0,9.728108497E0
7.790745778E1,8.731410027E0,9.427721500E-1,4.103690624E0,9.693637971E0
7.790983622E1,8.697910309E0,9.020941257E-1,4.141975880E0,9.675917617E0
7.791221466E1,8.669196129E0,8.422735929E-1,4.163511276E0,9.653973921E0
7.791459315E1,8.676374435E0,7.896314859E-1,4.153940201E0,9.651850103E0
