"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.498967862E0,1.171286702E0,8.088338852E0,-5.357530117E0,9.772219138E0
6.501118059E0,1.171286702E0,8.093124390E0,-5.362315655E0,9.778803818E0
6.503259101E0,1.176072359E0,8.093124390E0,-5.386243820E0,9.792519138E0
6.505407325E0,1.176072359E0,8.083553314E0,-5.367101192E0,9.774085921E0
6.507593889E0,1.185643673E0,8.088338852E0,-5.362315655E0,9.776574323E0
6.509754788E0,1.171286702E0,8.093124390E0,-5.376672268E0,9.786683790E0
6.511915502E0,1.180858016E0,8.093124390E0,-5.386243820E0,9.793095043E0
6.514053890E0,1.171286702E0,8.088338852E0,-5.376672268E0,9.782726747E0
6.516198849E0,1.176072359E0,8.107481003E0,-5.371886730E0,9.796507615E0
6.518380937E0,1.176072359E0,8.107481003E0,-5.371886730E0,9.796507615E0
6.520534471E0,1.195214868E0,8.088338852E0,-5.371886730E0,9.782991925E0
6.522676316E0,1.185643673E0,8.102695465E0,-5.386243820E0,9.801583913E0
6.524837978E0,1.190429211E0,8.097909927E0,-5.381458282E0,9.795578602E0
6.526995013E0,1.185643673E0,8.097909927E0,-5.371886730E0,9.789742752E0
6.529158973E0,1.200000525E0,8.097909927E0,-5.371886730E0,9.791491893E0
6.531312996E0,1.195214868E0,8.107481003E0,-5.376672268E0,9.801448437E0
6.533471401E0,1.185643673E0,8.112266541E0,-5.367101192E0,9.798999671E0
6.535625760E0,1.185643673E0,8.093124390E0,-5.371886730E0,9.785784606E0
6.537777972E0,1.190429211E0,8.083553314E0,-5.381458282E0,9.783713463E0
6.539942563E0,1.176072359E0,8.097909927E0,-5.376672268E0,9.791215250E0
6.542100318E0,1.180858016E0,8.093124390E0,-5.376672268E0,9.787833913E0
6.544255643E0,1.176072359E0,8.112266541E0,-5.386243820E0,9.808345279E0
6.546399584E0,1.185643673E0,8.097909927E0,-5.381458282E0,9.794998181E0
6.548573575E0,1.180858016E0,8.097909927E0,-5.376672268E0,9.791791232E0
6.550731301E0,1.190429211E0,8.088338852E0,-5.371886730E0,9.782408401E0
6.552889076E0,1.195214868E0,8.097909927E0,-5.391029358E0,9.801422413E0
6.555034930E0,1.180858016E0,8.093124390E0,-5.371886730E0,9.785205929E0
6.557203194E0,1.185643673E0,8.097909927E0,-5.371886730E0,9.789742752E0
6.559363879E0,1.185643673E0,8.088338852E0,-5.376672268E0,9.784456090E0
6.561520475E0,1.176072359E0,8.078767776E0,-5.381458282E0,9.778022716E0
6.563675992E0,1.180858016E0,8.088338852E0,-5.376672268E0,9.783877335E0
6.565831683E0,1.180858016E0,8.083553314E0,-5.367101192E0,9.774662912E0
6.567990873E0,1.180858016E0,8.102695465E0,-5.352744102E0,9.782636091E0
6.570147072E0,1.180858016E0,8.117053032E0,-5.357530117E0,9.797147775E0
6.572304909E0,1.180858016E0,8.093124390E0,-5.367101192E0,9.782579581E0
6.574462003E0,1.185643673E0,8.102695465E0,-5.381458282E0,9.798954942E0
6.576619810E0,1.180858016E0,8.097909927E0,-5.381458282E0,9.794420049E0
6.578777444E0,1.180858016E0,8.097909927E0,-5.381458282E0,9.794420049E0
6.580935780E0,1.176072359E0,8.093124390E0,-5.386243820E0,9.792519138E0
6.583092436E0,1.176072359E0,8.088338852E0,-5.386243820E0,9.788564454E0
6.585250699E0,1.171286702E0,8.097909927E0,-5.376672268E0,9.790641573E0
6.587406757E0,1.176072359E0,8.107481003E0,-5.362315655E0,9.791262614E0
6.589564523E0,1.176072359E0,8.093124390E0,-5.381458282E0,9.789887733E0
6.591721850E0,1.180858016E0,8.102695465E0,-5.367101192E0,9.790499204E0
6.593879606E0,1.185643673E0,8.093124390E0,-5.362315655E0,9.780533855E0
6.596037342E0,1.190429211E0,8.078767776E0,-5.386243820E0,9.782394031E0
6.598195576E0,1.190429211E0,8.083553314E0,-5.381458282E0,9.783713463E0
6.600352223E0,1.171286702E0,8.093124390E0,-5.391029358E0,9.794578728E0
6.602510425E0,1.185643673E0,8.107481003E0,-5.362315655E0,9.792416878E0
6.604666777E0,1.180858016E0,8.088338852E0,-5.371886730E0,9.781248288E0
6.606824349E0,1.185643673E0,8.097909927E0,-5.371886730E0,9.789742752E0
6.608981586E0,1.180858016E0,8.097909927E0,-5.367101192E0,9.786539023E0
6.611139241E0,1.180858016E0,8.102695465E0,-5.371886730E0,9.793123429E0
6.613297362E0,1.180858016E0,8.083553314E0,-5.376672268E0,9.779921498E0
6.615456980E0,1.171286702E0,8.102695465E0,-5.381458282E0,9.797228158E0
6.617612182E0,1.180858016E0,8.093124390E0,-5.371886730E0,9.785205929E0
6.619770232E0,1.171286702E0,8.088338852E0,-5.362315655E0,9.774843585E0
6.621929015E0,1.180858016E0,8.097909927E0,-5.371886730E0,9.789164310E0
6.624099679E0,1.185643673E0,8.117053032E0,-5.367101192E0,9.802962616E0
6.626256560E0,1.161715388E0,8.102695465E0,-5.367101192E0,9.788208807E0
6.628415414E0,1.166501045E0,8.083553314E0,-5.371886730E0,9.775567805E0
6.630569905E0,1.156929731E0,8.102695465E0,-5.367101192E0,9.787641974E0
6.632728270E0,1.161715388E0,8.078767776E0,-5.367101192E0,9.768410651E0
6.634880818E0,1.166501045E0,8.083553314E0,-5.357530117E0,9.767685899E0
6.637024078E0,1.166501045E0,8.097909927E0,-5.343173027E0,9.771712638E0
6.639186330E0,1.161715388E0,8.097909927E0,-5.338387489E0,9.768526441E0
6.641356791E0,1.156929731E0,8.093124390E0,-5.343173027E0,9.766608766E0
6.643518371E0,1.156929731E0,8.083553314E0,-5.352744102E0,9.763922880E0
6.645671865E0,1.137787223E0,8.083553314E0,-5.381458282E0,9.777447888E0
6.647817149E0,1.147358418E0,8.078767776E0,-5.381458282E0,9.774610651E0
6.649988282E0,1.142572761E0,8.064410210E0,-5.400600910E0,9.772751646E0
6.652144632E0,1.156929731E0,8.093124390E0,-5.357530117E0,9.774470714E0
6.654305969E0,1.166501045E0,8.097909927E0,-5.343173027E0,9.771712638E0
6.656455759E0,1.176670551E0,8.069195747E0,-5.300700188E0,9.725939342E0
6.658601461E0,1.162313581E0,8.078767776E0,-5.324030399E0,9.744883855E0
6.660760722E0,1.162313581E0,8.083553314E0,-5.324030399E0,9.748851560E0
6.662931600E0,1.180858016E0,8.083553314E0,-5.343173027E0,9.761544849E0
6.665092966E0,1.195214868E0,8.093124390E0,-5.353342533E0,9.776782561E0
6.667250784E0,1.204786181E0,8.093124390E0,-5.391029358E0,9.798641215E0
6.669402568E0,1.195214868E0,8.097909927E0,-5.419743061E0,9.817244961E0
6.671555777E0,1.200000525E0,8.107481003E0,-5.429314613E0,9.831007407E0
6.673718750E0,1.209571838E0,8.112266541E0,-5.434100151E0,9.838769075E0
6.675876394E0,1.219143152E0,8.107481003E0,-5.438885689E0,9.838650099E0
6.678035289E0,1.223928809E0,8.117053032E0,-5.438885689E0,9.847133044E0
6.680187521E0,1.223928809E0,8.126624107E0,-5.424529076E0,9.847108043E0
6.682334351E0,1.228714466E0,8.121838570E0,-5.401198864E0,9.830918073E0
6.684508688E0,1.209571838E0,8.121838570E0,-5.414957523E0,9.836111567E0
6.686664420E0,1.200000525E0,8.126624107E0,-5.391029358E0,9.825742627E0
6.688826102E0,1.204786181E0,8.102695465E0,-5.386243820E0,9.803917892E0
6.690970999E0,1.219143152E0,8.107481003E0,-5.386841774E0,9.809975664E0
6.693108074E0,1.214357495E0,8.107481003E0,-5.372485161E0,9.801505453E0
6.695293316E0,1.214357495E0,8.112266541E0,-5.362913609E0,9.800223208E0
6.697451142E0,1.228714466E0,8.117053032E0,-5.358128071E0,9.803357873E0
6.699615846E0,1.233500123E0,8.131409645E0,-5.377270699E0,9.826310881E0
6.701766154E0,1.257428288E0,8.112266541E0,-5.415555954E0,9.834543234E0
6.703919903E0,1.262213945E0,8.117053032E0,-5.468197823E0,9.868177207E0
6.706081921E0,1.256830096E0,8.097909927E0,-5.510670662E0,9.875386485E0
6.708237978E0,1.252044439E0,8.078767776E0,-5.520241737E0,9.864439817E0
6.710396802E0,1.232901812E0,8.064410210E0,-5.520241737E0,9.850270440E0
6.712549806E0,1.237687469E0,8.050053596E0,-5.510670662E0,9.833754335E0
6.714697837E0,1.200000525E0,8.059624672E0,-5.443671703E0,9.799546557E0
6.716868674E0,1.166501045E0,8.059624672E0,-5.395814896E0,9.768986279E0
6.719026867E0,1.156929731E0,8.059624672E0,-5.333601475E0,9.733619108E0
6.721186637E0,1.138385415E0,8.073982239E0,-5.261816978E0,9.704217045E0
6.723338441E0,1.100100160E0,8.093124390E0,-5.233103275E0,9.700219206E0
6.725482617E0,1.100100160E0,8.073982239E0,-5.233103275E0,9.684254202E0
6.727643638E0,1.085743308E0,8.083553314E0,-5.242674351E0,9.695788109E0
6.729812919E0,1.104885817E0,8.083553314E0,-5.261816978E0,9.708312148E0
6.731973644E0,1.114457130E0,8.088338852E0,-5.304887772E0,9.736789735E0
6.734133852E0,1.104287624E0,8.097909927E0,-5.328815937E0,9.756632392E0
6.736295921E0,1.109073281E0,8.093124390E0,-5.371886730E0,9.776802799E0
6.738437889E0,1.118644595E0,8.097909927E0,-5.381458282E0,9.787114190E0
6.740585248E0,1.123430252E0,8.112266541E0,-5.395814896E0,9.807435054E0
6.742742637E0,1.133001566E0,8.117053032E0,-5.386243820E0,9.807235337E0
6.744915896E0,1.180858016E0,8.126624107E0,-5.371886730E0,9.812930861E0
6.747070976E0,1.190429211E0,8.121838570E0,-5.358128071E0,9.802597609E0
6.749213493E0,1.200000525E0,8.136195183E0,-5.343770981E0,9.807831647E0
6.751388694E0,1.210170031E0,8.117053032E0,-5.329414368E0,9.785382922E0
6.753547324E0,1.214357495E0,8.121838570E0,-5.348556995E0,9.800305496E0
6.755708071E0,1.209571838E0,8.112266541E0,-5.358128071E0,9.797013263E0
6.757856184E0,1.209571838E0,8.107481003E0,-5.386243820E0,9.808462404E0
6.759997103E0,1.233500123E0,8.097909927E0,-5.438885689E0,9.832555379E0
6.762175489E0,1.238285661E0,8.078767776E0,-5.458028316E0,9.828016751E0
6.764332399E0,1.242473125E0,8.073982239E0,-5.491528034E0,9.843262102E0
6.766494978E0,1.242473125E0,8.059624672E0,-5.505885124E0,9.839515248E0
6.768642489E0,1.232901812E0,8.064410210E0,-5.481956482E0,9.828865946E0
6.770785515E0,1.247258782E0,8.064410210E0,-5.472385406E0,9.825343177E0
6.772962750E0,1.228714466E0,8.069195747E0,-5.429314613E0,9.803015680E0
6.775121015E0,1.223928809E0,8.069195747E0,-5.400600910E0,9.786542389E0
6.777282280E0,1.214357495E0,8.064410210E0,-5.367101192E0,9.762947883E0
6.779436751E0,1.204786181E0,8.083553314E0,-5.333601475E0,9.759234018E0
6.781599378E0,1.195214868E0,8.083553314E0,-5.333601475E0,9.758057053E0
6.783749687E0,1.176072359E0,8.083553314E0,-5.347958565E0,9.763587516E0
6.785907494E0,1.176072359E0,8.102695465E0,-5.347958565E0,9.779441743E0
6.788063968E0,1.161715388E0,8.117053032E0,-5.381458282E0,9.807967466E0
6.790223351E0,1.161715388E0,8.112266541E0,-5.376672268E0,9.801380298E0
6.792383843E0,1.152144074E0,8.102695465E0,-5.405386448E0,9.808124817E0
6.794537337E0,1.156929731E0,8.107481003E0,-5.405386448E0,9.812641707E0
6.796694665E0,1.147358418E0,8.112266541E0,-5.381458282E0,9.802315696E0
6.798851088E0,1.147358418E0,8.102695465E0,-5.362315655E0,9.783891573E0
6.801009352E0,1.137787223E0,8.112266541E0,-5.352744102E0,9.785463587E0
6.803163902E0,1.142572761E0,8.117053032E0,-5.324030399E0,9.774319523E0
6.805312869E0,1.157527924E0,8.102695465E0,-5.314459324E0,9.758945773E0
6.807482680E0,1.152742267E0,8.107481003E0,-5.304887772E0,9.757145956E0
6.809640517E0,1.147358418E0,8.093124390E0,-5.324030399E0,9.755018884E0
6.811799777E0,1.176072359E0,8.117053032E0,-5.347958565E0,9.791340916E0
6.813949374E0,1.161715388E0,8.088338852E0,-5.352744102E0,9.768453176E0
6.816092278E0,1.166501045E0,8.083553314E0,-5.376672268E0,9.778198379E0
6.818269597E0,1.185643673E0,8.102695465E0,-5.386243820E0,9.801583913E0
6.820427281E0,1.190429211E0,8.083553314E0,-5.395814896E0,9.791617552E0
6.822591211E0,1.204786181E0,8.088338852E0,-5.414957523E0,9.807879491E0
6.824740432E0,1.209571838E0,8.088338852E0,-5.405386448E0,9.803187852E0
6.826894393E0,1.219143152E0,8.078767776E0,-5.381458282E0,9.783296584E0
6.829056401E0,1.219143152E0,8.078767776E0,-5.386243820E0,9.785929762E0
6.831214197E0,1.214357495E0,8.078767776E0,-5.410171986E0,9.798526105E0
6.833373366E0,1.223928809E0,8.083553314E0,-5.376672268E0,9.785215408E0
6.835522842E0,1.223928809E0,8.088338852E0,-5.395814896E0,9.799696194E0
6.837662633E0,1.200000525E0,8.078767776E0,-5.419743061E0,9.802045954E0
6.839844783E0,1.219143152E0,8.093124390E0,-5.395814896E0,9.803050076E0
6.842001663E0,1.209571838E0,8.093124390E0,-5.419743061E0,9.815056865E0
6.844162918E0,1.195214868E0,8.097909927E0,-5.424529076E0,9.819887956E0
6.846303013E0,1.185643673E0,8.107481003E0,-5.424529076E0,9.826622758E0
6.848471471E0,1.176072359E0,8.097909927E0,-5.414957523E0,9.812291086E0
6.850631007E0,1.166501045E0,8.102695465E0,-5.419743061E0,9.817739726E0
6.852791874E0,1.161715388E0,8.093124390E0,-5.400600910E0,9.798710896E0
6.854947066E0,1.180858016E0,8.097909927E0,-5.376672268E0,9.791791232E0
6.857105443E0,1.171286702E0,8.112266541E0,-5.362315655E0,9.794652120E0
6.859263840E0,1.156929731E0,8.083553314E0,-5.333601475E0,9.753441715E0
6.861419714E0,1.171286702E0,8.078767776E0,-5.338387489E0,9.753808605E0
6.863575811E0,1.147358418E0,8.093124390E0,-5.319244862E0,9.752407888E0
6.865730301E0,1.156929731E0,8.069195747E0,-5.328815937E0,9.738926312E0
6.867878453E0,1.161715388E0,8.064410210E0,-5.343173027E0,9.743397388E0
6.870037603E0,1.161715388E0,8.088338852E0,-5.352744102E0,9.768453176E0
6.872193354E0,1.147358418E0,8.083553314E0,-5.367101192E0,9.770672481E0
6.874367183E0,1.156929731E0,8.088338852E0,-5.376672268E0,9.781018171E0
6.876523159E0,1.166501045E0,8.093124390E0,-5.386243820E0,9.791374243E0
6.878682542E0,1.156929731E0,8.083553314E0,-5.367101192E0,9.771801052E0
6.880831834E0,1.176072359E0,8.093124390E0,-5.371886730E0,9.784629560E0
6.882980159E0,1.176072359E0,8.107481003E0,-5.362315655E0,9.791262614E0
6.885150416E0,1.195214868E0,8.097909927E0,-5.381458282E0,9.796161341E0
6.887308446E0,1.190429211E0,8.097909927E0,-5.352744102E0,9.779833144E0
6.889469509E0,1.190429211E0,8.102695465E0,-5.376672268E0,9.796907685E0
6.891621912E0,1.204786181E0,8.097909927E0,-5.371886730E0,9.792079553E0
6.893767492E0,1.209571838E0,8.093124390E0,-5.376672268E0,9.791339597E0
6.895939073E0,1.204786181E0,8.073982239E0,-5.391029358E0,9.782836832E0
6.898095099E0,1.209571838E0,8.078767776E0,-5.424529076E0,9.805869085E0
6.900256405E0,1.209571838E0,8.097909927E0,-5.400600910E0,9.808450408E0
6.902410670E0,1.200000525E0,8.088338852E0,-5.414957523E0,9.807292777E0
6.904569738E0,1.204786181E0,8.064410210E0,-5.414957523E0,9.788155432E0
6.906725633E0,1.200000525E0,8.083553314E0,-5.395814896E0,9.792785805E0
6.908884010E0,1.190429211E0,8.088338852E0,-5.400600910E0,9.798205819E0
6.911040107E0,1.185643673E0,8.093124390E0,-5.400600910E0,9.801576582E0
6.913195675E0,1.180858016E0,8.083553314E0,-5.391029358E0,9.787821891E0
6.915339199E0,1.176072359E0,8.088338852E0,-5.391029358E0,9.791198554E0
6.917500474E0,1.185643673E0,8.093124390E0,-5.371886730E0,9.785784606E0
6.919670611E0,1.161715388E0,8.097909927E0,-5.362315655E0,9.781623435E0
6.921830959E0,1.171286702E0,8.102695465E0,-5.362315655E0,9.786726497E0
6.923992641E0,1.166501045E0,8.093124390E0,-5.357530117E0,9.775608218E0
6.926159939E0,1.156929731E0,8.097909927E0,-5.343173027E0,9.770574681E0
6.928300483E0,1.161715388E0,8.083553314E0,-5.352744102E0,9.764491090E0
6.930458656E0,1.180858016E0,8.097909927E0,-5.352744102E0,9.778672725E0
6.932610755E0,1.185643673E0,8.088338852E0,-5.376672268E0,9.784456090E0
6.934766324E0,1.180858016E0,8.083553314E0,-5.371886730E0,9.777291388E0
6.936904873E0,1.195214868E0,8.112266541E0,-5.376672268E0,9.805407267E0
6.939087460E0,1.195214868E0,8.102695465E0,-5.386243820E0,9.802746292E0
6.941245216E0,1.185643673E0,8.097909927E0,-5.376672268E0,9.792369519E0
6.943409766E0,1.185643673E0,8.112266541E0,-5.362315655E0,9.796379358E0
6.945556841E0,1.185643673E0,8.117053032E0,-5.367101192E0,9.802962616E0
6.947702024E0,1.185643673E0,8.117053032E0,-5.362315655E0,9.800343363E0
6.949861875E0,1.200000525E0,8.102695465E0,-5.358128071E0,9.787911497E0
6.952032243E0,1.180858016E0,8.117053032E0,-5.371886730E0,9.805005998E0
6.954192776E0,1.176072359E0,8.121838570E0,-5.367101192E0,9.805772950E0
6.956350461E0,1.176072359E0,8.117053032E0,-5.381458282E0,9.809678352E0
6.958504138E0,1.190429211E0,8.102695465E0,-5.381458282E0,9.799535129E0
6.960659534E0,1.195214868E0,8.093124390E0,-5.381458282E0,9.792205789E0
6.962819872E0,1.204786181E0,8.078767776E0,-5.395814896E0,9.789423728E0
6.964978177E0,1.214357495E0,8.083553314E0,-5.405386448E0,9.799831680E0
6.967135170E0,1.200000525E0,8.069195747E0,-5.381458282E0,9.773024840E0
6.969286996E0,1.204786181E0,8.083553314E0,-5.386243820E0,9.788103311E0
6.971428943E0,1.209571838E0,8.078767776E0,-5.391029358E0,9.787377093E0
6.973606992E0,1.195214868E0,8.073982239E0,-5.371886730E0,9.771125565E0
6.975764768E0,1.190429211E0,8.073982239E0,-5.391029358E0,9.781079104E0
6.977928048E0,1.190429211E0,8.078767776E0,-5.386243820E0,9.782394031E0
6.980075926E0,1.176072359E0,8.088338852E0,-5.386243820E0,9.788564454E0
6.982222745E0,1.180858016E0,8.093124390E0,-5.405386448E0,9.803636605E0
6.984394213E0,1.176072359E0,8.083553314E0,-5.386243820E0,9.784610512E0
6.986551776E0,1.176072359E0,8.097909927E0,-5.386243820E0,9.796474564E0
6.988712817E0,1.171286702E0,8.088338852E0,-5.395814896E0,9.793260760E0
6.990863514E0,1.166501045E0,8.107481003E0,-5.391029358E0,9.805874282E0
6.993008766E0,1.171286702E0,8.083553314E0,-5.386243820E0,9.784036448E0
6.995170083E0,1.176072359E0,8.097909927E0,-5.395814896E0,9.801740140E0
6.997339506E0,1.180858016E0,8.102695465E0,-5.362315655E0,9.787876615E0
6.999500965E0,1.171286702E0,8.093124390E0,-5.357530117E0,9.776180434E0
7.001658079E0,1.180858016E0,8.102695465E0,-5.376672268E0,9.795749289E0
7.003813953E0,1.176072359E0,8.093124390E0,-5.362315655E0,9.779378189E0
7.005968667E0,1.166501045E0,8.088338852E0,-5.357530117E0,9.771646690E0
7.008126361E0,1.185643673E0,8.102695465E0,-5.367101192E0,9.791077567E0
7.010283589E0,1.180858016E0,8.097909927E0,-5.371886730E0,9.789164310E0
7.012439858E0,1.190429211E0,8.102695465E0,-5.367101192E0,9.791658221E0
7.014588438E0,1.171286702E0,8.107481003E0,-5.386243820E0,9.803814729E0
7.016757649E0,1.176072359E0,8.107481003E0,-5.400600910E0,9.812282334E0
7.018907754E0,1.190429211E0,8.093124390E0,-5.367101192E0,9.783739536E0
7.021044973E0,1.190429211E0,8.088338852E0,-5.357530117E0,9.774532012E0
7.023199614E0,1.195214868E0,8.097909927E0,-5.362315655E0,9.785658534E0
7.025357289E0,1.195214868E0,8.097909927E0,-5.348556995E0,9.778125879E0
7.027523701E0,1.214955688E0,8.102695465E0,-5.324628353E0,9.771461417E0
7.029693481E0,1.282552958E0,8.073982239E0,-5.110470772E0,9.641112114E0
7.031848651E0,1.307079315E0,8.016553879E0,-4.957928658E0,9.516020649E0
7.034006539E0,1.317248821E0,7.993224144E0,-4.890929699E0,9.462978918E0
7.036159728E0,1.322034478E0,7.959724426E0,-4.857429981E0,9.418047257E0
7.038317891E0,1.336391449E0,7.950153351E0,-4.890929699E0,9.429319897E0
7.040475158E0,1.341177106E0,7.907082558E0,-4.862215519E0,9.378797916E0
7.042632883E0,1.345962763E0,7.835297585E0,-4.847858906E0,9.311564851E0
7.044790567E0,1.345962763E0,7.773084164E0,-4.847858906E0,9.259275843E0
7.046949452E0,1.360319614E0,7.687541008E0,-4.871787071E0,9.202340217E0
7.049107819E0,1.350150228E0,7.630113125E0,-4.909473896E0,9.173029264E0
7.051263754E0,1.340578914E0,7.596613884E0,-4.923830986E0,9.151492004E0
7.053419952E0,1.331007600E0,7.686942577E0,-5.009374142E0,9.271164798E0
7.055577037E0,1.267597795E0,7.720442295E0,-5.204987526E0,9.397017003E0
7.057732310E0,1.218544960E0,7.763513088E0,-5.414359570E0,9.543179598E0
7.059882477E0,1.165304661E0,7.773084164E0,-5.566303730E0,9.631329585E0
7.062050384E0,1.064207911E0,7.829914093E0,-5.751747608E0,9.773571186E0
7.064208556E0,9.720842242E-1,7.782057285E0,-5.889334679E0,9.807631023E0
7.066367717E0,9.002995491E-1,7.695915699E0,-5.879165173E0,9.726368328E0
7.068522136E0,7.854440212E-1,7.596015453E0,-5.845067501E0,9.616713949E0
7.070674449E0,7.429714203E-1,7.471588612E0,-5.749354839E0,9.456834776E0
7.072837555E0,6.951149702E-1,7.352545738E0,-5.615356445E0,9.277679756E0
7.074994578E0,7.004988194E-1,7.314260483E0,-5.486742496E0,9.170247992E0
7.077153687E0,7.298108935E-1,7.285546780E0,-5.443671703E0,9.123890477E0
7.079307485E0,7.495517135E-1,7.338188648E0,-5.305486202E0,9.086199659E0
7.081458192E0,8.027920127E-1,7.400402069E0,-5.191826820E0,9.075543594E0
7.083625062E0,8.703892231E-1,7.491329670E0,-5.106283665E0,9.107784060E0
7.085783204E0,9.852447510E-1,7.520043373E0,-5.164309502E0,9.175611815E0
7.087941987E0,1.099501967E0,7.581658363E0,-5.236692429E0,9.279730368E0
7.090094860E0,1.219143152E0,7.777870178E0,-5.314459324E0,9.498686880E0
7.092245606E0,1.343569875E0,7.992625713E0,-5.434698582E0,9.758237263E0
7.094412120E0,1.467398524E0,8.188239098E0,-5.664409637E0,1.006409730E1
7.096570079E0,1.561915040E0,8.374878883E0,-5.965905190E0,1.040049036E1
7.098731406E0,1.698904037E0,8.527421951E0,-6.334399700E0,1.075768654E1
7.100884258E0,1.793420553E0,8.689535141E0,-6.668796539E0,1.109942456E1
7.103040213E0,1.853839397E0,8.684749603E0,-7.045666218E0,1.133591675E1
7.105198966E0,1.905285001E0,8.459824562E0,-7.326822758E0,1.135258007E1
7.107356884E0,1.938186288E0,8.502895355E0,-7.432106972E0,1.145827254E1
7.109514864E0,1.866401672E0,8.636893272E0,-7.465008259E0,1.156744263E1
7.111671773E0,1.751546144E0,8.751151085E0,-7.536194801E0,1.168095849E1
7.113829632E0,1.617548108E0,8.880363464E0,-7.421339512E0,1.168561497E1
7.115987967E0,1.485344648E0,8.980861664E0,-7.120441914E0,1.155693809E1
7.118144502E0,1.323829174E0,9.119047165E0,-6.843472958E0,1.147792085E1
7.120302247E0,1.156331539E0,9.219545364E0,-6.728617191E0,1.147220156E1
7.122456991E0,1.052243710E0,9.348757744E0,-6.522834301E0,1.144787559E1
7.124616629E0,9.577272534E-1,9.496515274E0,-6.246463299E0,1.140698679E1
7.126780214E0,8.961120844E-1,9.611370087E0,-6.155536175E0,1.144867143E1
7.128960410E0,8.638089895E-1,9.649655342E0,-5.936593056E0,1.136244478E1
7.131105705E0,8.111668825E-1,9.644869804E0,-5.812166214E0,1.128994160E1
7.133263735E0,7.686942816E-1,9.473184586E0,-5.711069584E0,1.108821144E1
7.135408977E0,7.597211599E-1,9.277571678E0,-5.501099110E0,1.081261319E1
7.137554211E0,8.189435601E-1,9.096315384E0,-5.129015446E0,1.047475162E1
7.139731956E0,8.679963946E-1,8.848059654E0,-4.785645485E0,1.009673116E1
7.141889538E0,9.457631707E-1,8.618947029E0,-4.533202648E0,9.784203704E0
7.144052136E0,1.085145116E0,8.422736168E0,-4.452444553E0,9.588758365E0
7.146204185E0,1.141974568E0,8.236693382E0,-4.509274483E0,9.459428109E0
7.148361127E0,1.261017561E0,8.065009117E0,-4.571487427E0,9.355909076E0
7.150520704E0,1.322632670E0,7.954938889E0,-4.743172646E0,9.355645175E0
7.152677004E0,1.374078393E0,7.883154392E0,-4.957928658E0,9.413462231E0
7.154835655E0,1.406979680E0,7.864011765E0,-5.182255745E0,9.522502164E0
7.156991325E0,1.439282775E0,7.892725468E0,-5.416153908E0,9.679946971E0
7.159149356E0,1.438086390E0,7.987840176E0,-5.663811207E0,9.897092529E0
7.161307183E0,1.394417405E0,8.054839134E0,-5.878567219E0,1.006888206E1
7.163464418E0,1.359721422E0,8.145168304E0,-6.126224041E0,1.028218022E1
7.165622215E0,1.267597795E0,8.178668022E0,-6.354738712E0,1.043456367E1
7.167781009E0,1.122832060E0,8.121239662E0,-6.553941250E0,1.049616270E1
7.169933851E0,9.972088337E-1,8.082356453E0,-6.786643028E0,1.060082237E1
7.172082369E0,8.769695163E-1,8.221140862E0,-6.938587666E0,1.079352729E1
7.174251335E0,7.633104324E-1,8.340183258E0,-6.685546398E0,1.071624142E1
7.176408979E0,7.022934556E-1,8.445467949E0,-6.418746948E0,1.063106097E1
7.178569369E0,6.795616150E-1,8.541180611E0,-6.104090691E0,1.052014702E1
7.180718377E0,6.819544435E-1,8.589634895E0,-5.684748173E0,1.032294780E1
7.182859865E0,6.017948985E-1,8.689535141E0,-5.327021599E0,1.021015853E1
7.185040133E0,5.449653864E-1,8.785248756E0,-5.212764263E0,1.022988242E1
7.187196678E0,4.683950245E-1,8.904889107E0,-5.207380295E0,1.032633785E1
7.189360335E0,4.348955154E-1,8.957531929E0,-5.255236626E0,1.039442275E1
7.191507694E0,3.960121572E-1,9.019146919E0,-5.359922886E0,1.049907663E1
7.193655856E0,4.432703853E-1,9.028717995E0,-5.508277893E0,1.058562056E1
7.195825951E0,4.863412082E-1,9.043074608E0,-5.613562107E0,1.065484893E1
7.197983778E0,5.670989752E-1,9.067003250E0,-5.675775528E0,1.071198287E1
7.200144657E0,6.867401004E-1,9.043074608E0,-5.771488190E0,1.074983192E1
7.202301150E0,7.585247755E-1,9.033503532E0,-5.752943993E0,1.073666198E1
7.204462375E0,8.638089895E-1,9.047860146E0,-5.767899036E0,1.076469221E1
7.206614505E0,9.451649189E-1,9.023932457E0,-5.782854080E0,1.075946537E1
7.208770684E0,9.690931439E-1,9.052646637E0,-5.768496990E0,1.077799194E1
7.210926955E0,9.882357717E-1,9.057432175E0,-5.745167255E0,1.077128750E1
7.213084130E0,1.022333503E0,9.100502968E0,-5.702096462E0,1.078787394E1
7.215236983E0,1.027119160E0,9.181859016E0,-5.645267010E0,1.082730568E1
7.217401462E0,1.003789067E0,9.220144272E0,-5.531009674E0,1.079864440E1
7.219559392E0,9.900303483E-1,9.282357216E0,-5.435894966E0,1.080237333E1
7.221717736E0,9.140582681E-1,9.354142189E0,-5.359324455E0,1.081932702E1
7.223874180E0,8.763712645E-1,9.458827972E0,-5.235496044E0,1.084656038E1
7.226030359E0,7.758727670E-1,9.573683739E0,-5.196612358E0,1.092072245E1
